ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-5+StopWordRemoval,NEWS385,SYSTEM1.TXT,0.42857,0.50000,0.46154,1

ROUGE-5+StopWordRemoval,NEWS143,SYSTEM1.TXT,1.00000,0.85417,0.92135,1

ROUGE-5+StopWordRemoval,NEWS144,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-5+StopWordRemoval,NEWS386,SYSTEM1.TXT,0.62000,1.00000,0.76543,1

ROUGE-5+StopWordRemoval,NEWS387,SYSTEM1.TXT,0.70968,0.52381,0.60274,1

ROUGE-5+StopWordRemoval,NEWS145,SYSTEM1.TXT,0.82979,1.00000,0.90698,1

ROUGE-5+StopWordRemoval,NEWS146,SYSTEM1.TXT,0.75610,0.65957,0.70455,1

ROUGE-5+StopWordRemoval,NEWS388,SYSTEM1.TXT,0.95122,0.60000,0.73585,1

ROUGE-5+StopWordRemoval,NEWS147,SYSTEM1.TXT,0.84783,0.69643,0.76471,1

ROUGE-5+StopWordRemoval,NEWS389,SYSTEM1.TXT,1.00000,0.50685,0.67273,1

ROUGE-5+StopWordRemoval,NEWS148,SYSTEM1.TXT,0.48148,1.00000,0.65000,1

ROUGE-5+StopWordRemoval,NEWS149,SYSTEM1.TXT,1.00000,0.66667,0.80000,1

ROUGE-5+StopWordRemoval,NEWS391,SYSTEM1.TXT,1.00000,0.85965,0.92453,1

ROUGE-5+StopWordRemoval,NEWS150,SYSTEM1.TXT,0.65625,1.00000,0.79245,1

ROUGE-5+StopWordRemoval,NEWS392,SYSTEM1.TXT,0.44444,1.00000,0.61538,1

ROUGE-5+StopWordRemoval,NEWS151,SYSTEM1.TXT,1.00000,0.55556,0.71429,1

ROUGE-5+StopWordRemoval,NEWS393,SYSTEM1.TXT,1.00000,0.64286,0.78261,1

ROUGE-5+StopWordRemoval,NEWS394,SYSTEM1.TXT,0.56140,0.74419,0.64000,1

ROUGE-5+StopWordRemoval,NEWS152,SYSTEM1.TXT,0.82927,1.00000,0.90667,1

ROUGE-5+StopWordRemoval,NEWS395,SYSTEM1.TXT,0.89655,0.72222,0.80000,1

ROUGE-5+StopWordRemoval,NEWS153,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-5+StopWordRemoval,NEWS396,SYSTEM1.TXT,1.00000,0.65333,0.79032,1

ROUGE-5+StopWordRemoval,NEWS154,SYSTEM1.TXT,1.00000,0.64815,0.78652,1

ROUGE-5+StopWordRemoval,NEWS155,SYSTEM1.TXT,0.87234,1.00000,0.93182,1

ROUGE-5+StopWordRemoval,NEWS397,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-5+StopWordRemoval,NEWS398,SYSTEM1.TXT,0.48718,0.46341,0.47500,1

ROUGE-5+StopWordRemoval,NEWS156,SYSTEM1.TXT,1.00000,0.62745,0.77108,1

ROUGE-5+StopWordRemoval,NEWS390,SYSTEM1.TXT,0.74286,1.00000,0.85246,1

ROUGE-5+StopWordRemoval,NEWS157,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-5+StopWordRemoval,NEWS399,SYSTEM1.TXT,0.86441,0.85000,0.85714,1

ROUGE-5+StopWordRemoval,NEWS158,SYSTEM1.TXT,0.46296,1.00000,0.63291,1

ROUGE-5+StopWordRemoval,NEWS159,SYSTEM1.TXT,0.85417,0.70690,0.77358,1

ROUGE-5+StopWordRemoval,NEWS160,SYSTEM1.TXT,0.36735,0.70588,0.48322,1

ROUGE-5+StopWordRemoval,NEWS161,SYSTEM1.TXT,1.00000,0.77333,0.87218,1

ROUGE-5+StopWordRemoval,NEWS162,SYSTEM1.TXT,1.00000,0.85075,0.91935,1

ROUGE-5+StopWordRemoval,NEWS163,SYSTEM1.TXT,1.00000,0.83333,0.90909,1

ROUGE-5+StopWordRemoval,NEWS164,SYSTEM1.TXT,0.68571,0.63158,0.65753,1

ROUGE-5+StopWordRemoval,NEWS165,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-5+StopWordRemoval,NEWS166,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-5+StopWordRemoval,NEWS167,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-5+StopWordRemoval,NEWS38,SYSTEM1.TXT,0.71875,1.00000,0.83636,1

ROUGE-5+StopWordRemoval,NEWS39,SYSTEM1.TXT,0.39535,1.00000,0.56667,1

ROUGE-5+StopWordRemoval,NEWS34,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-5+StopWordRemoval,NEWS168,SYSTEM1.TXT,0.64583,0.58491,0.61386,1

ROUGE-5+StopWordRemoval,NEWS169,SYSTEM1.TXT,0.84783,0.76471,0.80412,1

ROUGE-5+StopWordRemoval,NEWS35,SYSTEM1.TXT,0.37143,0.65000,0.47273,1

ROUGE-5+StopWordRemoval,NEWS36,SYSTEM1.TXT,0.66667,1.00000,0.80000,1

ROUGE-5+StopWordRemoval,NEWS37,SYSTEM1.TXT,1.00000,0.79245,0.88421,1

ROUGE-5+StopWordRemoval,NEWS30,SYSTEM1.TXT,0.78571,0.33846,0.47312,1

ROUGE-5+StopWordRemoval,NEWS31,SYSTEM1.TXT,0.84783,0.59091,0.69643,1

ROUGE-5+StopWordRemoval,NEWS32,SYSTEM1.TXT,0.65000,0.48148,0.55319,1

ROUGE-5+StopWordRemoval,NEWS33,SYSTEM1.TXT,0.67797,1.00000,0.80808,1

ROUGE-5+StopWordRemoval,NEWS171,SYSTEM1.TXT,0.71111,1.00000,0.83117,1

ROUGE-5+StopWordRemoval,NEWS172,SYSTEM1.TXT,1.00000,0.61538,0.76190,1

ROUGE-5+StopWordRemoval,NEWS173,SYSTEM1.TXT,0.60317,0.69091,0.64407,1

ROUGE-5+StopWordRemoval,NEWS174,SYSTEM1.TXT,1.00000,0.71429,0.83333,1

ROUGE-5+StopWordRemoval,NEWS175,SYSTEM1.TXT,1.00000,0.60377,0.75294,1

ROUGE-5+StopWordRemoval,NEWS176,SYSTEM1.TXT,0.59259,0.59259,0.59259,1

ROUGE-5+StopWordRemoval,NEWS177,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-5+StopWordRemoval,NEWS178,SYSTEM1.TXT,0.62500,1.00000,0.76923,1

ROUGE-5+StopWordRemoval,NEWS170,SYSTEM1.TXT,1.00000,0.68182,0.81081,1

ROUGE-5+StopWordRemoval,NEWS27,SYSTEM1.TXT,1.00000,0.88889,0.94118,1

ROUGE-5+StopWordRemoval,NEWS28,SYSTEM1.TXT,1.00000,0.62500,0.76923,1

ROUGE-5+StopWordRemoval,NEWS29,SYSTEM1.TXT,1.00000,0.47826,0.64706,1

ROUGE-5+StopWordRemoval,NEWS179,SYSTEM1.TXT,0.88462,0.51111,0.64789,1

ROUGE-5+StopWordRemoval,NEWS23,SYSTEM1.TXT,0.87500,0.32308,0.47191,1

ROUGE-5+StopWordRemoval,NEWS24,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-5+StopWordRemoval,NEWS25,SYSTEM1.TXT,0.73333,0.78571,0.75862,1

ROUGE-5+StopWordRemoval,NEWS26,SYSTEM1.TXT,1.00000,0.42857,0.60000,1

ROUGE-5+StopWordRemoval,NEWS20,SYSTEM1.TXT,0.75000,0.54545,0.63158,1

ROUGE-5+StopWordRemoval,NEWS21,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-5+StopWordRemoval,NEWS22,SYSTEM1.TXT,0.32143,1.00000,0.48649,1

ROUGE-5+StopWordRemoval,NEWS182,SYSTEM1.TXT,1.00000,0.83824,0.91200,1

ROUGE-5+StopWordRemoval,NEWS183,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-5+StopWordRemoval,NEWS184,SYSTEM1.TXT,1.00000,0.77193,0.87129,1

ROUGE-5+StopWordRemoval,NEWS185,SYSTEM1.TXT,0.13333,0.19355,0.15789,1

ROUGE-5+StopWordRemoval,NEWS186,SYSTEM1.TXT,0.72973,0.50000,0.59341,1

ROUGE-5+StopWordRemoval,NEWS187,SYSTEM1.TXT,0.82353,1.00000,0.90323,1

ROUGE-5+StopWordRemoval,NEWS188,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-5+StopWordRemoval,NEWS189,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-5+StopWordRemoval,NEWS180,SYSTEM1.TXT,1.00000,0.77778,0.87500,1

ROUGE-5+StopWordRemoval,NEWS181,SYSTEM1.TXT,0.65714,0.88462,0.75410,1

ROUGE-5+StopWordRemoval,NEWS16,SYSTEM1.TXT,0.58333,0.51852,0.54902,1

ROUGE-5+StopWordRemoval,NEWS17,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-5+StopWordRemoval,NEWS18,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-5+StopWordRemoval,NEWS19,SYSTEM1.TXT,0.75000,0.54545,0.63158,1

ROUGE-5+StopWordRemoval,NEWS12,SYSTEM1.TXT,1.00000,0.93182,0.96471,1

ROUGE-5+StopWordRemoval,NEWS13,SYSTEM1.TXT,0.84615,1.00000,0.91667,1

ROUGE-5+StopWordRemoval,NEWS14,SYSTEM1.TXT,1.00000,0.80000,0.88889,1

ROUGE-5+StopWordRemoval,NEWS15,SYSTEM1.TXT,0.72727,1.00000,0.84211,1

ROUGE-5+StopWordRemoval,NEWS10,SYSTEM1.TXT,0.72222,0.76471,0.74286,1

ROUGE-5+StopWordRemoval,NEWS11,SYSTEM1.TXT,0.33333,1.00000,0.50000,1

ROUGE-5+StopWordRemoval,NEWS193,SYSTEM1.TXT,0.74419,0.59259,0.65979,1

ROUGE-5+StopWordRemoval,NEWS194,SYSTEM1.TXT,1.00000,0.36471,0.53448,1

ROUGE-5+StopWordRemoval,NEWS195,SYSTEM1.TXT,0.74286,0.59091,0.65823,1

ROUGE-5+StopWordRemoval,NEWS196,SYSTEM1.TXT,0.85714,0.89362,0.87500,1

ROUGE-5+StopWordRemoval,NEWS197,SYSTEM1.TXT,0.78947,0.38462,0.51724,1

ROUGE-5+StopWordRemoval,NEWS198,SYSTEM1.TXT,0.78846,1.00000,0.88172,1

ROUGE-5+StopWordRemoval,NEWS199,SYSTEM1.TXT,0.73333,1.00000,0.84615,1

ROUGE-5+StopWordRemoval,NEWS190,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-5+StopWordRemoval,NEWS191,SYSTEM1.TXT,0.65625,0.41176,0.50602,1

ROUGE-5+StopWordRemoval,NEWS192,SYSTEM1.TXT,0.56410,0.75862,0.64706,1

ROUGE-5+StopWordRemoval,NEWS0,SYSTEM1.TXT,1.00000,0.82143,0.90196,1

