ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-4+StopWordRemoval,NEWS322,SYSTEM1.TXT,0.82609,0.57576,0.67857,1

ROUGE-4+StopWordRemoval,NEWS564,SYSTEM1.TXT,0.82927,1.00000,0.90667,1

ROUGE-4+StopWordRemoval,NEWS323,SYSTEM1.TXT,0.50943,1.00000,0.67500,1

ROUGE-4+StopWordRemoval,NEWS565,SYSTEM1.TXT,0.89362,1.00000,0.94382,1

ROUGE-4+StopWordRemoval,NEWS566,SYSTEM1.TXT,0.88235,1.00000,0.93750,1

ROUGE-4+StopWordRemoval,NEWS324,SYSTEM1.TXT,0.76316,0.47541,0.58586,1

ROUGE-4+StopWordRemoval,NEWS567,SYSTEM1.TXT,0.28070,0.55172,0.37209,1

ROUGE-4+StopWordRemoval,NEWS325,SYSTEM1.TXT,1.00000,0.62963,0.77273,1

ROUGE-4+StopWordRemoval,NEWS326,SYSTEM1.TXT,0.86957,0.63492,0.73394,1

ROUGE-4+StopWordRemoval,NEWS568,SYSTEM1.TXT,1.00000,0.72727,0.84211,1

ROUGE-4+StopWordRemoval,NEWS327,SYSTEM1.TXT,1.00000,0.38000,0.55072,1

ROUGE-4+StopWordRemoval,NEWS569,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-4+StopWordRemoval,NEWS328,SYSTEM1.TXT,0.63636,0.53846,0.58333,1

ROUGE-4+StopWordRemoval,NEWS329,SYSTEM1.TXT,0.80702,0.70769,0.75410,1

ROUGE-4+StopWordRemoval,NEWS570,SYSTEM1.TXT,1.00000,0.55072,0.71028,1

ROUGE-4+StopWordRemoval,NEWS571,SYSTEM1.TXT,0.84000,1.00000,0.91304,1

ROUGE-4+StopWordRemoval,NEWS330,SYSTEM1.TXT,0.73913,0.53125,0.61818,1

ROUGE-4+StopWordRemoval,NEWS572,SYSTEM1.TXT,0.75758,1.00000,0.86207,1

ROUGE-4+StopWordRemoval,NEWS573,SYSTEM1.TXT,1.00000,0.76271,0.86538,1

ROUGE-4+StopWordRemoval,NEWS331,SYSTEM1.TXT,0.85714,1.00000,0.92308,1

ROUGE-4+StopWordRemoval,NEWS332,SYSTEM1.TXT,0.64286,0.79412,0.71053,1

ROUGE-4+StopWordRemoval,NEWS574,SYSTEM1.TXT,0.60377,0.91429,0.72727,1

ROUGE-4+StopWordRemoval,NEWS575,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-4+StopWordRemoval,NEWS333,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-4+StopWordRemoval,NEWS334,SYSTEM1.TXT,1.00000,0.73684,0.84848,1

ROUGE-4+StopWordRemoval,NEWS576,SYSTEM1.TXT,0.89362,1.00000,0.94382,1

ROUGE-4+StopWordRemoval,NEWS335,SYSTEM1.TXT,1.00000,0.83871,0.91228,1

ROUGE-4+StopWordRemoval,NEWS577,SYSTEM1.TXT,0.60000,0.51429,0.55385,1

ROUGE-4+StopWordRemoval,NEWS336,SYSTEM1.TXT,1.00000,0.41935,0.59091,1

ROUGE-4+StopWordRemoval,NEWS578,SYSTEM1.TXT,1.00000,0.82692,0.90526,1

ROUGE-4+StopWordRemoval,NEWS337,SYSTEM1.TXT,1.00000,0.67347,0.80488,1

