ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1+StopWordRemoval,NEWS597,SYSTEM1.TXT,0.77419,0.40336,0.53039,1

ROUGE-1+StopWordRemoval,NEWS89,SYSTEM1.TXT,0.48980,0.61538,0.54545,1

ROUGE-1+StopWordRemoval,NEWS113,SYSTEM1.TXT,1.00000,0.76667,0.86792,1

ROUGE-1+StopWordRemoval,NEWS355,SYSTEM1.TXT,0.79310,0.85185,0.82143,1

ROUGE-1+StopWordRemoval,NEWS598,SYSTEM1.TXT,1.00000,0.68750,0.81481,1

ROUGE-1+StopWordRemoval,NEWS114,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-1+StopWordRemoval,NEWS356,SYSTEM1.TXT,0.57971,0.68966,0.62992,1

ROUGE-1+StopWordRemoval,NEWS357,SYSTEM1.TXT,0.17391,1.00000,0.29630,1

ROUGE-1+StopWordRemoval,NEWS599,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-1+StopWordRemoval,NEWS115,SYSTEM1.TXT,0.71429,0.52632,0.60606,1

ROUGE-1+StopWordRemoval,NEWS358,SYSTEM1.TXT,1.00000,0.56627,0.72308,1

ROUGE-1+StopWordRemoval,NEWS116,SYSTEM1.TXT,0.52632,1.00000,0.68966,1

ROUGE-1+StopWordRemoval,NEWS85,SYSTEM1.TXT,1.00000,0.55357,0.71264,1

ROUGE-1+StopWordRemoval,NEWS117,SYSTEM1.TXT,0.11364,0.21739,0.14925,1

ROUGE-1+StopWordRemoval,NEWS359,SYSTEM1.TXT,0.80000,1.00000,0.88889,1

ROUGE-1+StopWordRemoval,NEWS118,SYSTEM1.TXT,0.81818,0.54000,0.65060,1

ROUGE-1+StopWordRemoval,NEWS86,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-1+StopWordRemoval,NEWS87,SYSTEM1.TXT,0.75806,1.00000,0.86239,1

ROUGE-1+StopWordRemoval,NEWS119,SYSTEM1.TXT,0.84615,0.51765,0.64234,1

ROUGE-1+StopWordRemoval,NEWS88,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-1+StopWordRemoval,NEWS81,SYSTEM1.TXT,0.57407,0.64583,0.60784,1

ROUGE-1+StopWordRemoval,NEWS82,SYSTEM1.TXT,0.57143,0.71429,0.63492,1

ROUGE-1+StopWordRemoval,NEWS360,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-1+StopWordRemoval,NEWS83,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

