ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-3+StopWordRemoval,NEWS125,SYSTEM1.TXT,1.00000,0.76364,0.86598,1

ROUGE-3+StopWordRemoval,NEWS368,SYSTEM1.TXT,0.76087,0.64815,0.70000,1

ROUGE-3+StopWordRemoval,NEWS126,SYSTEM1.TXT,1.00000,0.85246,0.92035,1

ROUGE-3+StopWordRemoval,NEWS369,SYSTEM1.TXT,1.00000,0.55102,0.71053,1

ROUGE-3+StopWordRemoval,NEWS127,SYSTEM1.TXT,0.90566,0.80000,0.84956,1

ROUGE-3+StopWordRemoval,NEWS128,SYSTEM1.TXT,0.61905,0.28261,0.38806,1

ROUGE-3+StopWordRemoval,NEWS129,SYSTEM1.TXT,0.72222,1.00000,0.83871,1

ROUGE-3+StopWordRemoval,NEWS370,SYSTEM1.TXT,0.69811,0.62712,0.66071,1

ROUGE-3+StopWordRemoval,NEWS371,SYSTEM1.TXT,0.84211,0.81356,0.82759,1

ROUGE-3+StopWordRemoval,NEWS372,SYSTEM1.TXT,0.28846,1.00000,0.44776,1

ROUGE-3+StopWordRemoval,NEWS130,SYSTEM1.TXT,0.87097,1.00000,0.93103,1

ROUGE-3+StopWordRemoval,NEWS131,SYSTEM1.TXT,0.66129,1.00000,0.79612,1

ROUGE-3+StopWordRemoval,NEWS373,SYSTEM1.TXT,0.57353,0.61905,0.59542,1

ROUGE-3+StopWordRemoval,NEWS374,SYSTEM1.TXT,1.00000,0.41176,0.58333,1

ROUGE-3+StopWordRemoval,NEWS132,SYSTEM1.TXT,1.00000,0.61446,0.76119,1

ROUGE-3+StopWordRemoval,NEWS133,SYSTEM1.TXT,0.36364,0.36364,0.36364,1

ROUGE-3+StopWordRemoval,NEWS375,SYSTEM1.TXT,0.75926,1.00000,0.86316,1

ROUGE-3+StopWordRemoval,NEWS134,SYSTEM1.TXT,0.66667,0.73077,0.69725,1

ROUGE-3+StopWordRemoval,NEWS376,SYSTEM1.TXT,0.36000,0.43902,0.39560,1

ROUGE-3+StopWordRemoval,NEWS135,SYSTEM1.TXT,0.61290,0.51351,0.55882,1

ROUGE-3+StopWordRemoval,NEWS377,SYSTEM1.TXT,1.00000,0.55556,0.71429,1

ROUGE-3+StopWordRemoval,NEWS136,SYSTEM1.TXT,1.00000,0.65476,0.79137,1

ROUGE-3+StopWordRemoval,NEWS378,SYSTEM1.TXT,0.89796,0.70968,0.79279,1

ROUGE-3+StopWordRemoval,NEWS379,SYSTEM1.TXT,0.81818,0.85714,0.83721,1

ROUGE-3+StopWordRemoval,NEWS137,SYSTEM1.TXT,0.81250,0.68421,0.74286,1

ROUGE-3+StopWordRemoval,NEWS138,SYSTEM1.TXT,0.79245,1.00000,0.88421,1

ROUGE-3+StopWordRemoval,NEWS139,SYSTEM1.TXT,0.85714,1.00000,0.92308,1

ROUGE-3+StopWordRemoval,NEWS380,SYSTEM1.TXT,0.49254,1.00000,0.66000,1

ROUGE-3+StopWordRemoval,NEWS381,SYSTEM1.TXT,0.83929,1.00000,0.91262,1

ROUGE-3+StopWordRemoval,NEWS382,SYSTEM1.TXT,0.82000,0.64062,0.71930,1

ROUGE-3+StopWordRemoval,NEWS140,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-3+StopWordRemoval,NEWS141,SYSTEM1.TXT,0.64000,1.00000,0.78049,1

ROUGE-3+StopWordRemoval,NEWS383,SYSTEM1.TXT,0.52083,1.00000,0.68493,1

ROUGE-3+StopWordRemoval,NEWS142,SYSTEM1.TXT,1.00000,0.83929,0.91262,1

ROUGE-3+StopWordRemoval,NEWS384,SYSTEM1.TXT,1.00000,0.50000,0.66667,1

ROUGE-3+StopWordRemoval,NEWS385,SYSTEM1.TXT,0.41667,0.50000,0.45455,1

ROUGE-3+StopWordRemoval,NEWS143,SYSTEM1.TXT,1.00000,0.83929,0.91262,1

ROUGE-3+StopWordRemoval,NEWS144,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-3+StopWordRemoval,NEWS386,SYSTEM1.TXT,0.60345,1.00000,0.75269,1

ROUGE-3+StopWordRemoval,NEWS387,SYSTEM1.TXT,0.68571,0.52174,0.59259,1

ROUGE-3+StopWordRemoval,NEWS145,SYSTEM1.TXT,0.81818,1.00000,0.90000,1

ROUGE-3+StopWordRemoval,NEWS146,SYSTEM1.TXT,0.70213,0.64706,0.67347,1

ROUGE-3+StopWordRemoval,NEWS388,SYSTEM1.TXT,0.95745,0.60000,0.73770,1

ROUGE-3+StopWordRemoval,NEWS147,SYSTEM1.TXT,0.82692,0.69355,0.75439,1

ROUGE-3+StopWordRemoval,NEWS389,SYSTEM1.TXT,1.00000,0.51807,0.68254,1

ROUGE-3+StopWordRemoval,NEWS148,SYSTEM1.TXT,0.48387,1.00000,0.65217,1

ROUGE-3+StopWordRemoval,NEWS149,SYSTEM1.TXT,1.00000,0.65854,0.79412,1

ROUGE-3+StopWordRemoval,NEWS391,SYSTEM1.TXT,1.00000,0.84615,0.91667,1

ROUGE-3+StopWordRemoval,NEWS150,SYSTEM1.TXT,0.60526,1.00000,0.75410,1

ROUGE-3+StopWordRemoval,NEWS392,SYSTEM1.TXT,0.45283,1.00000,0.62338,1

ROUGE-3+StopWordRemoval,NEWS151,SYSTEM1.TXT,1.00000,0.55056,0.71014,1

ROUGE-3+StopWordRemoval,NEWS393,SYSTEM1.TXT,1.00000,0.63750,0.77863,1

ROUGE-3+StopWordRemoval,NEWS394,SYSTEM1.TXT,0.60317,0.71698,0.65517,1

ROUGE-3+StopWordRemoval,NEWS152,SYSTEM1.TXT,0.81633,1.00000,0.89888,1

ROUGE-3+StopWordRemoval,NEWS395,SYSTEM1.TXT,0.87179,0.80952,0.83951,1

ROUGE-3+StopWordRemoval,NEWS153,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-3+StopWordRemoval,NEWS396,SYSTEM1.TXT,1.00000,0.66265,0.79710,1

ROUGE-3+StopWordRemoval,NEWS154,SYSTEM1.TXT,1.00000,0.66129,0.79612,1

ROUGE-3+StopWordRemoval,NEWS155,SYSTEM1.TXT,0.88679,1.00000,0.94000,1

ROUGE-3+StopWordRemoval,NEWS397,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-3+StopWordRemoval,NEWS398,SYSTEM1.TXT,0.46667,0.46667,0.46667,1

ROUGE-3+StopWordRemoval,NEWS156,SYSTEM1.TXT,1.00000,0.62295,0.76768,1

ROUGE-3+StopWordRemoval,NEWS390,SYSTEM1.TXT,0.74359,1.00000,0.85294,1

ROUGE-3+StopWordRemoval,NEWS157,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-3+StopWordRemoval,NEWS399,SYSTEM1.TXT,0.88060,0.86765,0.87407,1

ROUGE-3+StopWordRemoval,NEWS158,SYSTEM1.TXT,0.48438,1.00000,0.65263,1

ROUGE-3+StopWordRemoval,NEWS159,SYSTEM1.TXT,0.83333,0.70312,0.76271,1

ROUGE-3+StopWordRemoval,NEWS160,SYSTEM1.TXT,0.38235,0.70909,0.49682,1

ROUGE-3+StopWordRemoval,NEWS161,SYSTEM1.TXT,1.00000,0.77108,0.87075,1

ROUGE-3+StopWordRemoval,NEWS162,SYSTEM1.TXT,1.00000,0.84000,0.91304,1

ROUGE-3+StopWordRemoval,NEWS163,SYSTEM1.TXT,1.00000,0.82000,0.90110,1

ROUGE-3+StopWordRemoval,NEWS164,SYSTEM1.TXT,0.68293,0.63636,0.65882,1

ROUGE-3+StopWordRemoval,NEWS165,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-3+StopWordRemoval,NEWS166,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-3+StopWordRemoval,NEWS167,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-3+StopWordRemoval,NEWS38,SYSTEM1.TXT,0.71053,1.00000,0.83077,1

ROUGE-3+StopWordRemoval,NEWS39,SYSTEM1.TXT,0.37255,1.00000,0.54286,1

ROUGE-3+StopWordRemoval,NEWS34,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-3+StopWordRemoval,NEWS168,SYSTEM1.TXT,0.67308,0.57377,0.61947,1

ROUGE-3+StopWordRemoval,NEWS169,SYSTEM1.TXT,0.82692,0.75439,0.78899,1

ROUGE-3+StopWordRemoval,NEWS35,SYSTEM1.TXT,0.36585,0.62500,0.46154,1

ROUGE-3+StopWordRemoval,NEWS36,SYSTEM1.TXT,0.66667,1.00000,0.80000,1

ROUGE-3+StopWordRemoval,NEWS37,SYSTEM1.TXT,1.00000,0.78689,0.88073,1

ROUGE-3+StopWordRemoval,NEWS30,SYSTEM1.TXT,0.84375,0.38028,0.52427,1

ROUGE-3+StopWordRemoval,NEWS31,SYSTEM1.TXT,0.90000,0.60811,0.72581,1

ROUGE-3+StopWordRemoval,NEWS32,SYSTEM1.TXT,0.65217,0.48387,0.55556,1

ROUGE-3+StopWordRemoval,NEWS33,SYSTEM1.TXT,0.65672,1.00000,0.79279,1

ROUGE-3+StopWordRemoval,NEWS171,SYSTEM1.TXT,0.70588,1.00000,0.82759,1

ROUGE-3+StopWordRemoval,NEWS172,SYSTEM1.TXT,1.00000,0.59740,0.74797,1

ROUGE-3+StopWordRemoval,NEWS173,SYSTEM1.TXT,0.62319,0.70492,0.66154,1

ROUGE-3+StopWordRemoval,NEWS174,SYSTEM1.TXT,1.00000,0.70909,0.82979,1

ROUGE-3+StopWordRemoval,NEWS175,SYSTEM1.TXT,1.00000,0.61017,0.75789,1

ROUGE-3+StopWordRemoval,NEWS176,SYSTEM1.TXT,0.58065,0.58065,0.58065,1

ROUGE-3+StopWordRemoval,NEWS177,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-3+StopWordRemoval,NEWS178,SYSTEM1.TXT,0.57895,1.00000,0.73333,1

ROUGE-3+StopWordRemoval,NEWS170,SYSTEM1.TXT,1.00000,0.69231,0.81818,1

ROUGE-3+StopWordRemoval,NEWS27,SYSTEM1.TXT,0.95652,0.86275,0.90722,1

ROUGE-3+StopWordRemoval,NEWS28,SYSTEM1.TXT,1.00000,0.62903,0.77228,1

ROUGE-3+StopWordRemoval,NEWS29,SYSTEM1.TXT,1.00000,0.48000,0.64865,1

ROUGE-3+StopWordRemoval,NEWS179,SYSTEM1.TXT,0.84375,0.50943,0.63529,1

ROUGE-3+StopWordRemoval,NEWS23,SYSTEM1.TXT,0.82143,0.31507,0.45545,1

ROUGE-3+StopWordRemoval,NEWS24,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-3+StopWordRemoval,NEWS25,SYSTEM1.TXT,0.69811,0.77083,0.73267,1

ROUGE-3+StopWordRemoval,NEWS26,SYSTEM1.TXT,1.00000,0.43590,0.60714,1

ROUGE-3+StopWordRemoval,NEWS20,SYSTEM1.TXT,0.75000,0.57692,0.65217,1

ROUGE-3+StopWordRemoval,NEWS21,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-3+StopWordRemoval,NEWS22,SYSTEM1.TXT,0.32353,1.00000,0.48889,1

ROUGE-3+StopWordRemoval,NEWS182,SYSTEM1.TXT,1.00000,0.83333,0.90909,1

ROUGE-3+StopWordRemoval,NEWS183,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-3+StopWordRemoval,NEWS184,SYSTEM1.TXT,1.00000,0.76923,0.86957,1

ROUGE-3+StopWordRemoval,NEWS185,SYSTEM1.TXT,0.15686,0.22857,0.18605,1

ROUGE-3+StopWordRemoval,NEWS186,SYSTEM1.TXT,0.72093,0.51667,0.60194,1

ROUGE-3+StopWordRemoval,NEWS187,SYSTEM1.TXT,0.78261,1.00000,0.87805,1

ROUGE-3+StopWordRemoval,NEWS188,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-3+StopWordRemoval,NEWS189,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-3+StopWordRemoval,NEWS180,SYSTEM1.TXT,1.00000,0.77419,0.87273,1

ROUGE-3+StopWordRemoval,NEWS181,SYSTEM1.TXT,0.62791,0.84375,0.72000,1

ROUGE-3+StopWordRemoval,NEWS16,SYSTEM1.TXT,0.56250,0.58065,0.57143,1

ROUGE-3+StopWordRemoval,NEWS17,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-3+StopWordRemoval,NEWS18,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-3+StopWordRemoval,NEWS19,SYSTEM1.TXT,0.75000,0.57692,0.65217,1

ROUGE-3+StopWordRemoval,NEWS12,SYSTEM1.TXT,1.00000,0.90385,0.94949,1

ROUGE-3+StopWordRemoval,NEWS13,SYSTEM1.TXT,0.82222,1.00000,0.90244,1

ROUGE-3+StopWordRemoval,NEWS14,SYSTEM1.TXT,1.00000,0.79245,0.88421,1

ROUGE-3+StopWordRemoval,NEWS15,SYSTEM1.TXT,0.72131,1.00000,0.83810,1

ROUGE-3+StopWordRemoval,NEWS10,SYSTEM1.TXT,0.75000,0.75000,0.75000,1

ROUGE-3+StopWordRemoval,NEWS11,SYSTEM1.TXT,0.34043,1.00000,0.50794,1

ROUGE-3+StopWordRemoval,NEWS193,SYSTEM1.TXT,0.73469,0.58065,0.64865,1

ROUGE-3+StopWordRemoval,NEWS194,SYSTEM1.TXT,1.00000,0.36842,0.53846,1

ROUGE-3+StopWordRemoval,NEWS195,SYSTEM1.TXT,0.73171,0.60000,0.65934,1

ROUGE-3+StopWordRemoval,NEWS196,SYSTEM1.TXT,0.84211,0.87273,0.85714,1

ROUGE-3+StopWordRemoval,NEWS197,SYSTEM1.TXT,0.76000,0.40426,0.52778,1

ROUGE-3+StopWordRemoval,NEWS198,SYSTEM1.TXT,0.78333,1.00000,0.87850,1

ROUGE-3+StopWordRemoval,NEWS199,SYSTEM1.TXT,0.72222,1.00000,0.83871,1

ROUGE-3+StopWordRemoval,NEWS190,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-3+StopWordRemoval,NEWS191,SYSTEM1.TXT,0.65789,0.42373,0.51546,1

ROUGE-3+StopWordRemoval,NEWS192,SYSTEM1.TXT,0.53333,0.72727,0.61538,1

